Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
15,267.97967240123205,9,223.46468603998665,103,5743.5457727542,0.06700518850286555,0.1564346385449919,198.5321489537962,0.13971867945337713,Mar,2,5,3,7,Other,False,True
24,103.11906486565037,6,198.0430558941238,15,3330.6560174086553,0.09104544153640624,0.14793027388671795,239.48728164530544,0.2858900038327935,Apr,2,1,2,4,Returning_Visitor,True,True
14,98.03876701145447,11,81.15708807117376,408,61.911872731368334,0.006331119497795879,0.0040568389943047125,50.76515109750268,0.5877687995108223,Apr,4,9,9,12,Other,True,False
12,285.88888072377057,7,36.64050046407994,28,2913.373127662083,0.19827611428888103,0.09016722822035111,182.0267652055882,0.040721162794975285,June,6,7,3,7,Returning_Visitor,False,True
14,208.55789450517403,12,12.74202748417258,355,3309.0093794472377,0.09356849629817915,0.06094524280225033,60.042377210023325,0.33365671262154417,Sep,4,2,6,11,Returning_Visitor,True,True
26,273.3106441689559,17,251.3745539757857,378,2935.403473794718,0.15501201651616542,0.051130250749265964,315.1194583365472,0.1432496654479779,Feb,4,6,4,12,New_Visitor,False,False
3,107.77539629923668,13,22.542584870358006,694,6648.439252670711,0.031636857239828675,0.03140642077887406,130.78320666922312,0.07609007303007953,Oct,7,7,5,9,Other,False,True
15,239.48933642269216,10,34.45354566191634,563,2658.817734037748,0.12184226212340935,0.050668167074352066,174.74887407411623,0.42624322103053147,Nov,2,7,9,19,New_Visitor,True,False
29,177.57345988124501,9,71.3131890826001,510,3330.698592548187,0.07634155180767305,0.15242461702804194,113.25155399489573,0.3055114710172795,Feb,1,1,6,19,Returning_Visitor,True,True
11,238.78411473821117,5,133.70091127195437,346,492.82671439222446,0.1779853095086712,0.18156390868324565,102.86779243526078,0.5718853754445573,May,5,10,1,1,Other,True,True
29,116.35189289768775,12,236.9361240709488,617,5734.862727036457,0.1865077770179845,0.07021796713308097,395.0165625594782,0.2049591873062213,May,8,4,6,13,Returning_Visitor,False,True
3,286.18038545964953,21,74.2440977823318,502,1723.350107608794,0.12496341779960439,0.057078279066510466,333.1731242061426,0.05546381935450473,Mar,8,6,2,12,New_Visitor,False,False
2,322.3717464637862,9,163.05247450792555,24,1880.0923743397516,0.012187402355734345,0.0586338475326299,179.65408759040153,0.03511502402871636,Sep,5,10,1,3,Other,False,True
21,103.96658954308946,11,27.11175661501293,91,4694.833316539188,0.09332169226510628,0.1068620669360402,331.3670211906567,0.43177678800983466,June,8,5,5,10,Returning_Visitor,False,True
16,120.24822394225683,0,139.35330154095743,328,7868.427690262347,0.0033859256334573874,0.009123780850946672,270.6581173946821,0.00783120478793331,Sep,8,12,4,14,Other,False,True
21,264.4617078876372,17,53.29169801319248,537,3281.1574334567285,0.10360237760288266,0.11492702934780535,163.71791919856574,0.056001340159197,Nov,1,10,3,9,New_Visitor,True,True
17,278.23406972141765,12,63.35746766716952,601,2617.2602516575985,0.10028340421270054,0.18403316116938273,11.20046608241374,0.3434118206283593,Jul,2,6,9,13,Returning_Visitor,True,True
24,281.63987375898,24,110.04853023267881,686,289.65015850246624,0.0834525482204481,0.09849159822989602,365.4098880675079,0.9406167235676494,Feb,8,8,5,12,Returning_Visitor,True,True
17,273.07940191033475,23,228.40430961025723,341,6298.990959822134,0.06740151757677348,0.07969628261009887,90.73628182054895,0.7153687395150495,Oct,5,10,1,18,Other,True,True
22,157.12308678101553,3,223.1959289700704,447,2090.2997162458164,0.11579297567518994,0.007943552780284758,289.8948230288002,0.7395646222758608,Nov,3,3,7,13,Other,False,True
27,157.94146976147135,5,124.49189294559602,395,6150.719826496318,0.03535794887672257,0.10954193184400868,326.16446811346907,0.1706572971449083,Dec,8,2,2,1,New_Visitor,True,True
16,101.92704945775257,17,35.601346257722575,541,2258.123632453364,0.005264993548619157,0.027278976342886587,234.70820227449266,0.5703698921192545,Nov,3,12,9,17,Returning_Visitor,True,True
11,62.73347995854519,4,84.2074860071839,525,239.11168373941382,0.15733914974239382,0.09231602854030362,262.71003069260047,0.2309876838936782,Jan,4,6,1,19,Returning_Visitor,False,True
22,277.0309517587623,17,151.60673295904147,501,3985.6928778937995,0.1571184635858066,0.061787279128950615,27.503993183042617,0.5182980439439702,Aug,4,13,1,9,Other,False,True
20,37.27551438892513,4,260.82353360853693,406,7248.46430678781,0.11588029830969843,0.05216865959309139,224.16805055824867,0.8133384205648333,Oct,8,7,7,13,Other,True,False
23,375.11691471471266,6,290.4763844439991,129,1684.7282242785875,0.16601766111052219,0.19150486126014207,118.62324862166784,0.4316474465188411,Apr,7,10,3,17,New_Visitor,True,True
3,330.67452146858056,22,191.24128050717405,130,1231.3610622897845,0.10258889492807642,0.15753832211492028,227.1494616315503,0.22867786584019967,Jul,6,13,9,17,Other,False,True
11,343.0022959829024,8,105.20594714922039,517,1478.2771217688148,0.0013095108126228495,0.02390492850122481,241.67622805278032,0.30803980983560164,Apr,3,9,3,9,Returning_Visitor,True,True
25,362.6675258460761,2,208.03603610831362,148,5522.212411501135,0.029655432725134313,0.06325079563027812,29.323651397858885,0.4897537499422796,Feb,8,8,6,12,Returning_Visitor,True,True
22,163.44198828929603,11,100.86904074617958,275,2939.1763456212852,0.09191379825767904,0.14067215945121608,174.86159242523928,0.8100198870578765,Dec,1,10,9,8,Returning_Visitor,False,True
21,338.6802893401604,19,187.64203602498193,660,2048.4866343327635,0.17245501460562077,0.16471176845029273,338.80117391142073,0.633773000199906,Jul,3,13,8,9,Returning_Visitor,False,True
20,63.22452011665973,24,73.12997150870298,551,2701.5803458111004,0.04511642528513809,0.1053017384116583,48.4020707833984,0.9555218927603395,Jul,6,9,9,7,Other,True,False
19,8.65671784329427,13,80.09661036941338,195,2472.767111473468,0.006808982053579893,0.18005990686928353,299.6760039143888,0.9766592821189365,Dec,1,6,4,15,Returning_Visitor,True,True
14,313.95655786554005,7,22.567676712336926,408,4350.216669704536,0.08250045636254728,0.07231602514737233,220.76792754748254,0.3130866666956541,Mar,3,4,1,2,Returning_Visitor,False,True
22,29.91865919877572,11,126.04234566395249,635,1066.6683141739677,0.013344326802589946,0.015225907561031838,245.68888811587496,0.6601776719182479,Mar,1,9,1,3,New_Visitor,True,False
27,395.40986693036865,6,185.45235602870034,70,4069.7710765578367,0.1100854656443706,0.18830301554997572,8.71689789437422,0.7083430924479296,Feb,2,1,5,4,Other,True,True
15,269.9185718406224,23,236.63848314318633,198,2493.9863065354116,0.011124246780009384,0.08275070336860313,345.52277252947624,0.5599589915384291,Nov,2,2,1,9,Returning_Visitor,False,True
4,301.3798840968422,8,243.1045634513081,544,7461.05188133259,0.003325461245204453,0.004615978648520413,361.06946513249443,0.8035932831998457,Sep,2,2,3,19,Other,True,True
20,98.32154251114638,11,297.73333485214914,601,3374.531750469291,0.18864959705829765,0.14383998716274693,249.4225374992671,0.27607363600252377,Mar,2,8,7,8,New_Visitor,True,True
14,269.54615756787524,3,26.32671775108857,464,800.0758769550496,0.13305916693677808,0.05035637176309145,395.2413650485204,0.7617308989007092,Apr,1,5,1,14,Returning_Visitor,False,True
16,17.287974901982885,4,147.94103053374863,89,7468.871160668186,0.023897696480696642,0.018203094933004316,120.79446504419033,0.2511935036136107,Feb,3,1,4,5,New_Visitor,True,True
17,335.13028796944036,8,156.41237262072403,567,7500.001089057654,0.11124220404690102,0.16881310396124094,83.52158268710643,0.5429694229095808,Jul,1,9,1,6,Returning_Visitor,False,False
4,67.84963721262898,6,241.36002791336767,0,1403.9545413708606,0.05167670972888632,0.0485144450668297,58.73536665657721,0.11308574723365628,Jul,2,7,8,9,Other,False,True
12,278.9432267335082,13,79.90755467665412,166,6531.395824673941,0.15221690384111414,0.10867433680395765,72.27908092337087,0.6854900130927356,Jan,7,9,4,3,New_Visitor,False,True
18,89.79220049309133,19,20.811695981840106,548,6895.526678986235,0.16283977614797926,0.12245311293233663,13.71021981296301,0.8566978633327094,Mar,5,3,4,1,Returning_Visitor,False,True
29,27.381267770417097,21,94.1276430805259,590,2844.7714802957353,0.10152129556030665,0.18900274185423202,281.37211723445523,0.7410512526094556,Sep,8,13,3,13,New_Visitor,False,False
12,192.5974714197577,16,295.1783487192783,241,1276.0041352352669,0.08189891793903362,0.07929734327959961,309.2726313973004,0.95356221310094,Dec,4,2,8,4,Other,True,True
17,67.71448410911577,0,269.83235934737587,133,6387.588917454776,0.06343921044292707,0.10028138127233406,4.696281002485936,0.988788387310524,Jan,8,6,1,19,New_Visitor,True,False
13,291.77759533061993,24,118.57408828399547,251,226.4487136412674,0.0065680114037787625,0.060337671811276854,93.47965169554135,0.46086750770638807,Jul,7,12,6,4,New_Visitor,True,True
29,95.02633735339394,14,262.8815996235182,21,4955.259832661413,0.11214507871447402,0.0932835164968926,87.25238591267632,0.15480772391868436,Sep,7,1,7,5,Returning_Visitor,False,False
3,136.98902249433155,23,9.826345234997614,71,2735.8007620629,0.10178540281892101,0.001413805045831995,253.58938470561486,0.7125380878095804,Aug,1,6,7,20,New_Visitor,False,True
3,226.97570050578918,14,94.26122323926016,520,4768.2139611309785,0.04260496885967105,0.17173955694379203,315.1427266609708,0.4205716704784034,Jan,6,6,7,3,New_Visitor,True,True
19,113.98731103092463,0,218.04355439626335,646,6310.780085485488,0.1064102502338898,0.01319037131279528,287.41568231983325,0.38382047804185715,May,8,4,2,15,Other,False,True
19,151.19524648398465,14,66.43567530505169,569,6629.905719246748,0.0935263791053908,0.0492174474496476,304.8088277061604,0.181654981995521,Mar,6,12,4,18,Other,True,True
18,326.24870841615467,1,59.517285446192005,500,7987.738468216414,0.052135771880807695,0.143820692509703,285.064000680289,0.04053556324703733,June,7,2,1,1,Returning_Visitor,True,False
12,71.68393982441029,3,258.542263789312,307,5121.802784323351,0.14861943752559556,0.12830982971573626,304.18121765029167,0.7639252211443724,Feb,2,13,8,20,Other,True,True
11,32.880635792773475,16,184.78618832302314,250,1787.7125682515746,0.049175794795625775,0.1503513033964725,224.75328925839443,0.48182923651938536,Aug,5,3,5,2,Other,True,True
6,131.3431140532077,15,296.70681549361075,602,2208.81862864516,0.09020795240901708,0.10104888995276431,218.39504107531758,0.39717358070392816,May,4,5,6,8,Returning_Visitor,True,True
24,169.75070680555126,17,40.40090288374455,203,3489.1606389051562,0.10668380866904592,0.18571959039682964,328.91916712183826,0.3668498354867228,Jul,1,4,6,9,New_Visitor,False,True
11,217.06371285462706,20,106.838522169944,7,6787.764993355356,0.16226984507868644,0.18899896266991004,244.87946690289854,0.5043014138079559,Aug,6,5,7,3,New_Visitor,True,True
20,148.96947847000283,15,93.36401154110534,107,2934.8402100751205,0.08410994997766444,0.15158238908105015,58.3582477089073,0.7421444489010275,Mar,6,11,2,11,Returning_Visitor,False,True
3,315.96468008912206,7,264.03967131567293,631,5506.15962244169,0.04139976305961553,0.06434071050196503,346.35672834944415,0.4342147318495182,Oct,6,11,3,19,Other,False,False
26,15.727795067389305,5,76.58895601290318,522,360.7020412252559,0.0029634092924827327,0.008231232183384974,192.7122719150123,0.09534826403053209,Jan,7,7,5,13,Other,True,False
1,172.7070152794232,21,106.03829930225102,372,3440.463800390531,0.050411826871404934,0.10986600713401498,100.83801531402128,0.25858080212191237,Oct,8,3,6,7,New_Visitor,False,True
1,152.90236586256185,19,42.850162702628246,385,1336.2090032704855,0.15010514041988432,0.0018117099838308671,150.22535606599126,0.13326246680151344,Aug,8,4,1,13,New_Visitor,False,True
4,259.0313963227436,1,232.62029479475612,182,7507.543619003597,0.16409465501651446,0.16187840318903823,227.9289156991457,0.19006863130094476,Mar,4,5,2,11,Other,False,True
22,386.5105007589584,18,71.31098518765586,308,6331.4838470069135,0.1201379376686581,0.11760890594267247,157.51368548091983,0.8745797036751394,Aug,8,2,5,3,New_Visitor,False,True
9,204.15016265154486,12,20.496081669665845,178,1109.9259744490003,0.18966566543059254,0.12378472775139344,236.92890265216562,0.17202833794164452,Sep,3,11,5,3,Returning_Visitor,True,True
9,394.7507387766882,21,130.53261980726901,603,3214.8107234314925,0.10443614199600625,0.012085365060695463,224.39262770332329,0.7260473761048449,Jul,4,2,5,16,New_Visitor,False,True
8,120.89975796527898,21,117.43743718846041,226,644.7337548536387,0.09586501856330576,0.11717032119678357,220.77036259766163,0.3020972652265489,May,1,10,5,18,New_Visitor,True,True
12,12.347253016984405,20,53.28276129161266,517,5972.469452257526,0.16656741281770598,0.03594744962069201,226.25118962351314,0.9013309619805193,Dec,5,12,3,13,Other,False,True
6,66.2652669905651,5,40.07926796880466,11,1530.9242365232515,0.03339901831874053,0.08052469746581502,127.67113479812534,0.6221459479925785,May,7,7,6,2,Other,False,True
4,158.0499539098269,5,268.9671640149782,249,6434.671833203338,0.0030278862831014,0.06383408832392323,344.7778292507179,0.6747803079470985,Oct,4,11,5,12,Returning_Visitor,True,True
25,126.53356367542088,12,20.35334596536916,417,592.1812162791724,0.17635933954555336,0.049258591417038214,212.9141539785503,0.5252902547541464,Feb,4,12,7,11,New_Visitor,True,True
9,38.82165239335107,0,29.793287008895987,376,4583.659623072379,0.10682230831894793,0.0894141819577806,18.30186382952479,0.9270990777231195,Aug,1,4,7,18,New_Visitor,False,True
9,173.06404307628674,21,73.5141843415218,197,4865.609667085551,0.14897937428599287,0.1523867544599797,117.81019620630246,0.15779120164780802,Apr,3,13,2,20,Returning_Visitor,False,True
5,135.2463086638251,20,285.85175689695063,638,2674.677892349873,0.12578444463791272,0.04664423724089515,286.8298295043517,0.2863510388973979,Feb,7,4,6,2,Other,True,True
26,49.04768818297538,23,25.61527485595654,447,1313.6657828838256,0.13277751146320066,0.10209573258319067,266.2327001819286,0.9045508837165778,May,7,13,1,7,Returning_Visitor,False,True
27,118.44685224476356,8,244.80444802286465,36,2590.6335609758653,0.11746767951485396,0.07133023399586723,77.86959135299227,0.9889931802934976,Feb,4,5,8,18,New_Visitor,False,True
18,354.5744221421562,21,267.61564599564815,420,3964.094046258083,0.1450400882051814,0.13083431359784162,399.29281671170367,0.7703143586021272,Aug,3,8,3,15,New_Visitor,False,True
20,120.81954619573607,11,113.36032243526563,7,7752.861156160774,0.02269840346504748,0.11341106078606769,250.3675973441244,0.21252019284532064,Aug,5,8,6,11,Other,False,True
7,285.58216929682067,11,88.16831994955272,164,3575.5346755379246,0.05018506614021241,0.13001176960579,130.84646973095175,0.9083162109507664,Oct,5,3,1,20,Returning_Visitor,False,False
0,244.81883186310225,3,203.2133184772224,119,1515.054695631756,0.09582693419543545,0.19645726625634544,157.0402826066516,0.16780851207872038,Dec,8,6,6,6,New_Visitor,False,True
27,170.8724649633487,18,210.79038018306687,371,207.0898302454749,0.14329206971936323,0.10139785528055659,367.84984094291514,0.8749216686287106,Oct,2,2,8,14,Other,False,True
16,95.61025472146767,15,233.99314884724666,232,65.83545682020997,0.061699607463099285,0.020555463412381084,172.44969833746873,0.3830626274695027,Nov,3,11,6,10,New_Visitor,True,False
6,147.60587973837818,11,249.1700343986777,429,3333.9038833422683,0.16144381493376012,0.008964301237877349,96.4383889548941,0.04798394292123631,Dec,3,6,7,9,Returning_Visitor,True,True
13,236.8428853884171,0,80.51863680370201,286,2370.4744357740424,0.013067827102351659,0.010075127246637195,137.4743144997966,0.6118010839451317,Oct,4,6,1,16,Other,True,True
20,140.30128589974197,22,206.0884805659947,394,920.6554420952644,0.15818014762217478,0.07043534735093714,212.07163437767224,0.3693841170096208,Aug,6,5,6,20,Other,True,True
29,85.95857342969273,20,40.471717285402654,419,1377.4032351489768,0.1398118477657344,0.1449245572526448,63.08023503107441,0.01923598598656162,Oct,6,9,7,19,New_Visitor,False,True
20,46.58509955665284,3,153.21939946324608,451,2799.247890338992,0.01305241124927925,0.16802157187447855,20.391271257545185,0.1507468332277433,Jul,6,2,7,1,Returning_Visitor,True,True
16,351.9067751638261,8,183.86607495377834,656,5493.0412402411985,0.006327079281104786,0.1188094127597945,161.46153314306574,0.4559363631188623,Nov,6,2,4,6,Other,False,False
8,176.12519030076226,6,48.51958100296439,271,4876.703613265187,0.16798113705740578,0.09599688200701129,358.50119637042235,0.6522791881643477,Apr,7,1,4,8,Other,True,True
16,250.08332869717202,9,22.951961915862242,285,639.6426456818416,0.028958827617399964,0.16932758653625654,370.8414488438883,0.03284067039791039,Jul,8,11,7,15,New_Visitor,False,True
4,196.1641444547221,12,58.42388588285788,38,1144.2124293288973,0.05066070182169855,0.011344465824283657,332.927777575327,0.5207789206429712,Nov,1,9,9,17,Returning_Visitor,False,True
25,349.02660734318533,7,126.17662435571013,555,7267.223893745509,0.1792581822696614,0.0647176377451002,68.16656441466833,0.0470706751628317,Nov,1,1,7,6,New_Visitor,False,False
24,218.77394097928433,19,266.3522933446124,496,568.650020956051,0.06857517437168108,0.01147396745314191,19.512362389484082,0.9023980956474132,Jul,5,11,9,4,Returning_Visitor,True,True
29,192.31256717964533,9,159.57432736041815,487,1590.982271155082,0.10608697866089628,0.18622105314972065,211.15359871588387,0.7070104413075541,Dec,6,9,2,8,Returning_Visitor,True,True
19,369.84039616868506,9,224.54786752019717,371,2543.5374345669893,0.006203220644840135,0.017838478989272644,270.72159971200455,0.08392920415866734,Jan,3,1,1,13,Other,True,True
28,287.8758384181418,7,52.243358487433966,548,1840.952542114402,0.11380243836877142,0.19191014557933486,262.37444593831646,0.5076485287126266,Jul,5,5,8,8,Other,False,True
7,44.61996293874293,19,31.793459416567636,409,2326.7066958764017,0.14270503063687023,0.14616420696944818,108.22529405286075,0.7351086131516212,Oct,3,4,3,3,Other,False,True
5,71.08178447872562,14,71.88520728967194,255,5821.923392307894,0.11302159405744275,0.09890779877391515,135.2555231751885,0.28796414798555015,Feb,3,3,1,5,New_Visitor,False,True
10,314.84914517577675,0,94.16412383710771,475,760.1051254970495,0.16173607539622134,0.06252081766337421,387.0363138116523,0.18778650965909705,Nov,8,8,3,1,Other,True,True
18,334.3405284719817,14,164.43060564665984,210,2817.8672094526746,0.15531097108380904,0.10741611808364437,170.69959723822868,0.675701289593327,Jul,5,5,7,13,New_Visitor,True,True
3,218.0763316361186,23,264.37299610933223,404,4893.834323851983,0.09582195876138676,0.1285386397398554,259.29947825758484,0.7788882233038739,Nov,8,11,3,10,Other,False,True
17,221.78209114665572,16,127.82778503320962,603,390.727621618268,0.12902135230957637,0.09626054989758631,200.2667648493108,0.400803197986477,Oct,3,7,9,3,Other,True,True
0,252.7731851405778,12,155.63945635349103,530,354.3574192540735,0.0553274234199628,0.1834997793147891,341.91113539544386,0.24029638428464706,Sep,4,6,2,20,New_Visitor,True,True
12,175.64630971305579,11,1.384060795476194,611,3988.5399014976874,0.07172466501059437,0.027859339553324425,335.07540750220824,0.9419334359306972,Apr,6,9,8,1,Other,True,True
13,272.07964939356157,2,9.99361886738599,394,7198.596387756161,0.12437690012945656,0.025679894113688317,259.5681909386384,0.5362638056340547,Aug,3,13,5,18,Other,True,False
23,43.392503026566274,22,25.130759978264283,658,3558.1475927116717,0.13208265114596043,0.15590377593393281,372.687810498701,0.4902254127535761,June,2,6,4,16,New_Visitor,False,True
0,384.51169694695454,18,209.69822564370858,580,3253.15728106657,0.017071430394389964,0.11214438170632468,83.09607522486525,0.7307309141024395,Mar,3,8,4,14,Other,False,True
29,300.0619295179687,23,145.85741063157522,129,81.2623477715082,0.16384783539558637,0.08121758148599159,214.6210769204388,0.8961028990513434,Jul,1,10,1,3,Returning_Visitor,False,True
28,252.46968160360277,4,57.888359559557436,24,5861.6910600921965,0.12743465854941685,0.16409071198867764,93.78720135392106,0.30573244110719955,Dec,2,6,4,8,Other,False,True
10,126.52882280379228,2,177.77983160694575,626,1312.6811625586683,0.06547040086788468,0.18781305743645862,41.00381647784283,0.8128891253613799,June,8,2,3,6,New_Visitor,False,True
16,64.38219498269166,20,163.38364554571083,89,5587.949199310008,0.04527211347001543,0.10494293645596167,308.8166492195639,0.9334096278739675,Sep,4,9,2,1,New_Visitor,False,False
3,163.73718553157786,4,26.63979054299872,272,2788.0500810969247,0.12061688346557475,0.11372269991930764,245.08084377928498,0.9617783455967907,Mar,7,7,6,1,Returning_Visitor,False,True
25,264.63069622962337,23,192.1238318151439,340,359.9081789999365,0.1391776678531013,0.01099991924549686,41.56905965912476,0.6877615215101783,Feb,3,7,5,2,New_Visitor,False,True
11,253.48389736924437,8,230.14646178915305,211,2623.205686417469,0.18568113665373892,0.09968955212317704,395.53422520973896,0.7708586211663906,June,5,10,7,6,Other,False,True
9,153.0564620262286,5,85.96632231272908,622,5276.482694239425,0.036998284780352185,0.003943626382582388,33.49053489811742,0.8425075341124778,Sep,5,9,7,8,New_Visitor,True,True
5,245.3145575332519,15,206.24665859829227,347,6146.7092363242655,0.10058371096924752,0.08117972637878912,274.91058226296354,0.7923705071232228,Dec,2,12,3,1,Other,False,True
24,325.49931822701905,9,59.9158551026352,587,5084.35281128348,0.19103593427445661,0.19327333543490077,241.61802304796015,0.18716478009319215,May,8,5,8,12,New_Visitor,True,True
0,10.513908935042826,15,227.01864411352344,295,5688.486258478342,0.1819064900445132,0.1525120442316041,165.68039870290266,0.0022705509609703967,June,7,6,9,5,New_Visitor,True,False
6,180.2484191721103,2,273.5322507368161,389,1887.3129851725726,0.09557888108986777,0.14688247283739103,344.35253088330165,0.5738064210202111,Feb,4,3,7,4,Other,False,True
25,303.42209138671643,17,132.5601371404941,87,7721.985433128286,0.11040789627533909,0.1569722850607006,139.80227950966483,0.6248910278791923,Oct,3,7,7,5,New_Visitor,True,True
26,218.4577881853509,10,73.38662346348535,426,1815.2839774583142,0.18330033940417317,0.16993594927996514,329.1768125211489,0.22583097951826436,May,4,6,7,2,New_Visitor,False,False
20,260.590435171628,18,119.75301065930995,169,1360.792641174811,0.0064249196198695735,0.008540920694053877,237.33880859300157,0.18738756501177845,Apr,7,12,8,1,New_Visitor,True,True
27,206.6705570421368,24,75.02324179671507,146,1998.4939468342952,0.19524023497168624,0.17589932399488467,157.00661606129867,0.5322755085113645,Nov,1,8,8,3,Returning_Visitor,False,True
15,396.7498178729244,22,0.37181272991263503,239,7776.441420304105,0.19539882259806005,0.15492304048156005,137.5461444271741,0.8931772979120475,Sep,2,9,7,10,Returning_Visitor,False,True
23,21.848614595615288,14,195.13698354133354,54,519.6289675691172,0.18887308200290198,0.13678298648588047,104.42224296137717,0.18780467097634623,Apr,1,2,7,15,New_Visitor,True,True
13,196.4179287089509,10,12.757992588659073,603,6187.562360410716,0.19310094013475543,0.08114664071329568,6.87785890262238,0.8750163600888731,Aug,2,11,9,6,Other,True,True
22,36.56661964580707,24,63.11722206516931,668,842.2920256507389,0.06081369428062662,0.060108120365291146,248.30981739174902,0.8629935874977537,Nov,5,13,1,19,New_Visitor,True,True
19,63.914224845428166,21,216.73486683894632,519,6186.331557480174,0.007413611217573069,0.0383886080624722,181.7804936330949,0.25033624235382224,Aug,6,9,1,15,Other,False,True
19,153.21534016730473,23,199.71750417473504,298,2216.1923932650557,0.056869161357798494,0.06832186291110831,134.8818534382116,0.7977118131047269,Dec,4,13,8,6,Other,False,True
5,62.216036600194926,9,21.998673613849697,609,5812.985188323134,0.06913289481619204,0.17565616050120494,70.20086056689307,0.9586760679081773,Sep,4,8,8,17,Returning_Visitor,True,False
21,385.4748663826604,8,198.0164223237231,561,392.00479065483586,0.07049295618331275,0.011292337576046219,0.3780404420908656,0.1577316005004421,Feb,4,11,3,11,New_Visitor,False,True
24,378.71591069006365,2,279.1724668727348,3,2676.763309521404,0.13609177000042505,0.1452356460976365,270.2934807434678,0.5459745699237712,Sep,7,8,3,19,Returning_Visitor,True,True
27,134.44385848824152,22,22.350740705454943,363,3716.9958643580544,0.17272342340044133,0.01703069850637884,343.88945557667313,0.8066412987600939,Dec,1,13,5,20,New_Visitor,False,True
4,255.89908481507183,8,124.70646830299088,291,165.40054185689002,0.044397352119710014,0.023362862918887006,140.62197364537013,0.33183094929997026,June,3,2,9,15,New_Visitor,False,False
23,213.50132823751443,17,218.8301670342424,388,1446.7867698477964,0.08945655419930153,0.03994812370239664,216.4718106584076,0.07611836909669856,Jul,3,8,3,10,New_Visitor,False,True
20,326.2347922063074,11,200.316900953374,470,1350.3850361024759,0.0757022518079043,0.13477029770869328,239.26220026259992,0.12278504923685529,Apr,1,8,6,16,New_Visitor,False,True
17,250.97824392677688,22,67.95316274084949,530,3851.213697943221,0.15292042600163386,0.17028202254165647,98.87046969474058,0.33337681096259664,Mar,5,8,7,20,Other,False,False
14,0.1009817962248416,20,48.920183249011906,425,1065.3840921953845,0.06357905510664555,0.028355250135145615,195.18606277042193,0.04257086132068688,June,6,11,2,19,Other,True,True
5,305.26975424389553,23,235.2741012122796,398,7817.359856566663,0.011243199137009574,0.04677620056569951,266.30419014028075,0.04554880842749254,Jan,3,3,5,18,New_Visitor,False,True
24,298.73924851844725,15,286.873396571639,303,7095.438460012329,0.06676073463573477,0.12693168395920087,350.5123732347538,0.9747439639666374,Aug,5,1,3,20,New_Visitor,False,True
28,203.88908222659242,3,230.27504026284873,103,1794.6902383025752,0.07079422027617942,0.0912334501985091,322.70473858257895,0.12313801400564872,Dec,4,12,4,1,Other,True,True
18,361.1675892932215,0,288.96134465932505,330,1873.6800063775431,0.16447728153603466,0.12669516295876254,347.7322578045754,0.16334335275304857,Sep,1,10,5,2,Returning_Visitor,True,True
0,363.37848227616064,12,181.49862724111284,363,7579.41993010984,0.10957886089049872,0.031662155160610043,398.7559192221955,0.5908758015285375,Dec,4,9,6,2,Returning_Visitor,True,True
0,209.56467068175888,7,278.72965820757514,365,2396.3538672799646,0.10470300079904596,0.09192033432445273,104.90427492016066,0.8148633969133625,Mar,4,11,9,5,Returning_Visitor,True,True
12,243.19529247861507,5,207.13070836346606,81,3386.3112722655737,0.11976578414980901,0.06809171216557552,290.62110246224415,0.15965688744167295,Feb,5,10,7,2,New_Visitor,True,False
2,398.6088287698689,7,272.66542506032596,566,5611.834975173698,0.11229077951001581,0.08734347579701492,224.52908345254681,0.04302996757912825,Apr,8,7,6,9,New_Visitor,True,True
9,119.528093924567,18,48.47669039087723,675,2752.292904344633,0.1363300136703506,0.05927171420493445,234.39375103140816,0.21974927574161218,Jul,8,11,3,17,New_Visitor,False,True
20,129.84689692459094,23,244.66956472318466,84,7219.65427142041,0.1807792091875319,0.02864930705389719,115.80605582489257,0.5039326195770014,Mar,3,11,2,7,Other,False,False
2,73.10956106539854,23,59.02374028603575,218,4712.289838480176,0.17527047108492005,0.1333566093223342,339.5196319815391,0.9914592275919789,Apr,1,8,3,14,Returning_Visitor,False,True
8,358.3467756631472,11,8.228730583787181,367,4537.88672827472,0.0990638357689226,0.13380404445107588,315.6834883771927,0.6180810324991165,Aug,1,8,7,7,New_Visitor,True,True
7,297.7953559797065,0,155.27584021288888,241,4434.363514748862,0.1693569646153998,0.05287715455856865,328.56429607997825,0.22178167712997443,Jan,8,9,7,9,Returning_Visitor,True,True
2,42.25713954809676,3,95.4755341685533,161,896.3777541960357,0.172605711897992,0.11543274234622931,398.7905689661157,0.01105243823707902,Feb,2,10,3,14,Returning_Visitor,True,False
24,392.70694047918624,22,13.059408536405359,178,6323.5349305508835,0.15790983246337328,0.1923388131722736,123.57644058706344,0.16605788299673085,Oct,8,13,7,10,Returning_Visitor,True,True
12,292.38468326444644,12,294.0913136184478,91,4576.909110236683,0.008410838760153984,0.10742572740225526,389.8891721607223,0.6561828250253148,May,6,3,1,17,Other,False,True
5,340.2088438419898,16,199.93982864699785,499,428.1534036989454,0.1324106229992487,0.06279889261137406,83.82880881706609,0.31867349080599217,Jul,8,11,3,16,Other,False,True
12,19.26031566928037,18,270.5436519646796,649,6802.883659628831,0.06264268570427871,0.06171157791238058,36.262369338483104,0.5550564445931961,Jul,8,1,4,8,New_Visitor,False,True
